Date;AirLiquide;Microsoft;Apple;Sanofi;LVMH;SP500;CAC40
20/06/2022;115.75;;;95.61;542.5;;5920.09
21/06/2022;119.27;253.74;135.87;94.43;553.5;3764.79;5964.66
22/06/2022;118.35;253.13;135.35;95.54;551.7;3759.89;5916.63
23/06/2022;117.93;258.86;138.27;95.75;566;3795.73;5883.33
24/06/2022;122.64;267.7;141.66;100.56;587.4;3911.74;6073.35
27/06/2022;121.58;264.89;141.66;99.59;580.2;3900.11;6047.31
28/06/2022;121.8;256.48;137.44;99.37;589.1;3821.55;6086.02
29/06/2022;119.87;260.26;139.23;100.88;589;3818.83;6031.48
30/06/2022;116.47;256.83;136.72;96.34;581.7;3785.38;5922.86
01/07/2022;115.4;259.58;138.93;97.52;580;3825.33;5931.06
04/07/2022;116.36;;;98.34;585.3;;5954.65
05/07/2022;111.31;262.85;141.56;97.12;572;3831.39;5794.96
06/07/2022;114.96;266.21;142.92;97.9;597.6;3845.08;5912.38
07/07/2022;116.13;268.4;146.35;99.27;607.6;3902.62;6006.7
08/07/2022;116.78;267.66;147.04;99.33;606.9;3899.38;6033.13
11/07/2022;116.6;264.51;144.87;100.14;604.3;3854.43;5996.3
12/07/2022;116.2;253.67;145.86;100.06;610.7;3818.8;6044.2
13/07/2022;114.44;252.72;145.49;99.22;606.2;3801.78;6000.24
14/07/2022;113.13;254.08;148.47;98.47;606.4;3790.38;5915.41
15/07/2022;115.47;256.72;150.17;100.2;608.4;3863.16;6036
18/07/2022;115.45;254.25;147.07;99.85;614.3;3830.85;6091.91
19/07/2022;117.33;259.53;151;101;628.1;3936.69;6201.22
20/07/2022;116.91;262.27;153.04;98.84;625.7;3959.9;6184.66
21/07/2022;117.04;264.84;155.35;97.72;633.3;3998.95;6201.11
22/07/2022;117.58;260.36;154.09;97.36;634.7;3961.63;6216.82
25/07/2022;117.2;258.83;152.95;98.05;637.4;3966.84;6237.55
26/07/2022;117.38;251.9;151.6;99.6;625.2;3921.05;6211.45
27/07/2022;117.38;268.74;156.79;98.76;636;4023.61;6257.94
28/07/2022;121.13;276.41;157.35;98.6;662.9;4072.43;6339.21
29/07/2022;121.93;280.74;162.51;97.21;675;4130.29;6448.5
01/08/2022;120.49;278.01;161.51;94.5;688.3;4118.63;6436.86
02/08/2022;119.96;274.82;160.01;96.95;679;4091.19;6409.8
03/08/2022;120.55;282.47;166.13;96.76;685.6;4155.17;6472.06
04/08/2022;121.51;283.65;165.81;96.33;693;4151.94;6513.39
05/08/2022;121.22;282.91;165.35;97.51;682.2;4145.19;6472.35
08/08/2022;122.31;280.32;164.87;96.85;689.1;4140.06;6524.44
09/08/2022;121.71;282.3;164.92;95.48;679.5;4122.47;6490
10/08/2022;122.95;289.16;169.24;87.67;690;4210.24;6523.44
11/08/2022;122.67;287.02;168.49;84.75;693.6;4207.27;6544.67
12/08/2022;123.45;291.91;172.1;85.46;694.5;4280.15;6553.86
15/08/2022;124.87;293.47;173.19;85.12;699.5;4297.14;6569.95
16/08/2022;123.84;292.71;173.03;86.59;698.9;4305.2;6592.58
17/08/2022;123.18;291.32;174.55;81.67;700.4;4274.04;6528.32
18/08/2022;124.02;290.17;174.15;81.72;706.9;4283.74;6557.4
19/08/2022;124.09;286.15;171.52;81.66;698.3;4228.48;6495.83
22/08/2022;120.04;277.75;167.57;82.98;682.6;4137.99;6378.74
23/08/2022;119.09;276.44;167.23;81.5;679.8;4128.73;6362.02
24/08/2022;120.24;275.79;167.53;81.35;686.8;4140.77;6386.76
25/08/2022;120.09;278.85;170.03;80.45;687.7;4199.12;6381.56
26/08/2022;117.85;268.09;163.62;81.89;669;4057.66;6274.26
29/08/2022;116.58;265.23;161.38;81.41;662.9;4030.61;6222.28
30/08/2022;116;262.97;158.91;82.6;661.8;3986.16;6210.22
31/08/2022;113.82;261.47;157.22;82.18;647.5;3955;6125.1
01/09/2022;112.33;260.4;157.96;81.16;632.8;3966.85;6034.31
02/09/2022;113.56;256.06;155.81;81.44;644.6;3924.26;6167.51
05/09/2022;109.67;;;80.76;635;;6093.22
06/09/2022;110.6;253.25;154.53;80.55;638.1;3908.19;6104.61
07/09/2022;112.09;258.09;155.96;80.61;641.4;3979.87;6105.92
08/09/2022;111.31;258.52;154.46;80.56;643.5;4006.18;6125.9
09/09/2022;111.67;264.46;157.37;81.2;652.3;4067.36;6212.33
12/09/2022;114.69;266.65;163.43;82.43;658.9;4110.41;6333.59
13/09/2022;113.38;251.99;153.84;81.48;650.9;3932.69;6245.69
14/09/2022;112.69;252.22;155.31;80.69;654.2;3946.01;6222.41
15/09/2022;111.18;245.38;152.37;81.6;641.4;3901.35;6157.84
16/09/2022;110.73;244.74;150.7;81.86;639.5;3873.33;6077.3
19/09/2022;110.25;244.52;154.48;80.34;641;3899.89;6061.59
20/09/2022;107.78;242.45;156.9;79.77;634;3855.93;5979.47
21/09/2022;110.78;238.95;153.72;79.09;643.6;3789.93;6031.33
22/09/2022;107.58;240.98;152.74;78.85;624.9;3757.99;5918.5
23/09/2022;107.38;237.92;150.43;78.81;603.2;3693.23;5783.41
26/09/2022;106.25;237.45;150.77;77.44;606.8;3655.04;5769.39
27/09/2022;106.02;236.41;151.76;77.45;604.2;3647.29;5753.82
28/09/2022;107.65;241.07;149.84;78.71;613.2;3719.04;5765.01
29/09/2022;105.18;237.5;142.48;77.84;608;3640.47;5676.87
30/09/2022;106.87;232.9;138.2;78.4;610.4;3585.62;5762.34
03/10/2022;107.09;240.74;142.45;79.8;608;3678.43;5794.15
04/10/2022;111.67;248.88;146.1;80.01;646.8;3790.93;6039.69
05/10/2022;110.73;249.2;146.4;80.37;637.3;3783.28;5985.46
06/10/2022;109.18;246.79;145.43;79.33;635.1;3744.52;5936.42
07/10/2022;106.91;234.24;140.09;80.16;618.2;3639.66;5866.94
10/10/2022;107.38;229.25;140.42;80.08;610.5;3612.39;5840.55
11/10/2022;106.91;225.41;138.98;81.81;610.5;3588.84;5833.2
12/10/2022;106.45;225.75;138.34;81.39;621.9;3577.03;5818.47
13/10/2022;107.31;234.24;142.99;81.23;617.5;3669.91;5879.19
14/10/2022;107.85;228.56;138.38;81.57;625.2;3583.07;5931.92
17/10/2022;108.02;237.53;142.41;82.12;637.7;3677.95;6040.66
18/10/2022;109.05;238.5;143.75;81.71;636.1;3719.98;6067
19/10/2022;109.96;236.48;143.86;80.93;625;3695.16;6040.72
20/10/2022;111.47;236.15;143.39;80.81;634;3665.78;6086.9
21/10/2022;110.91;242.12;147.27;81.57;631.5;3752.75;6035.39
24/10/2022;112.93;247.25;149.45;82.19;635.9;3797.34;6131.36
25/10/2022;120.45;250.66;152.34;82.29;658;3859.11;6250.55
26/10/2022;120.75;231.32;149.35;83.34;663;3830.6;6276.31
27/10/2022;119.73;226.75;144.8;83.49;655.4;3807.3;6244.03
28/10/2022;121.29;235.87;155.74;86.2;649.3;3901.06;6273.05
31/10/2022;120.27;232.13;153.34;87.33;639;3871.98;6266.77
01/11/2022;119.85;228.17;150.65;86.85;650.8;3856.1;6328.25
02/11/2022;118.18;220.1;145.03;87.33;636.7;3759.69;6276.88
03/11/2022;118.53;214.25;138.88;87.4;630;3719.89;6243.28
04/11/2022;120.84;221.39;138.38;87.88;666.2;3770.55;6416.44
07/11/2022;121.62;227.87;138.92;86.79;656;3806.8;6416.61
08/11/2022;122.4;228.87;139.5;86.45;657.5;3828.11;6441.5
09/11/2022;122.33;224.51;134.87;86.84;658;3748.57;6430.57
10/11/2022;124.95;242.98;146.87;86.97;686.8;3956.37;6556.83
11/11/2022;122.8;247.11;149.7;82.43;706.2;3992.93;6594.62
14/11/2022;124.62;241.55;148.28;84.09;700.7;3957.25;6609.17
15/11/2022;124.69;241.97;150.04;84.63;704.2;3991.73;6641.66
16/11/2022;124.29;241.73;148.79;84.72;698.6;3958.79;6607.22
17/11/2022;122.64;241.68;150.72;84.5;696.8;3946.56;6576.12
18/11/2022;124.22;241.22;151.29;86.04;698.2;3965.34;6644.46
21/11/2022;124.18;242.05;148.01;87.18;699.3;3949.94;6634.45
22/11/2022;124.27;245.03;150.18;87.27;697.9;4003.58;6657.53
23/11/2022;126.96;247.58;151.07;86.55;701.9;4027.26;6679.09
24/11/2022;128.15;;;87;702.2;;6707.32
25/11/2022;128.64;247.49;148.11;87.54;700.2;4026.12;6712.48
28/11/2022;128.13;241.76;144.22;87.89;698.7;3963.94;6665.2
29/11/2022;126.15;240.33;141.17;88.19;702;3957.63;6668.97
30/11/2022;125.65;255.14;148.03;86.48;737.3;4080.11;6738.55
01/12/2022;126.84;254.69;148.31;87.45;721;4076.57;6753.97
02/12/2022;127.73;255.02;147.81;85.77;715.3;4071.7;6742.25
05/12/2022;127.49;250.2;146.63;85.94;714.5;3998.84;6696.96
06/12/2022;126.82;245.12;142.91;85.39;714.2;3941.26;6687.79
07/12/2022;125.56;244.37;140.94;90.6;712.8;3933.92;6660.59
08/12/2022;125.45;247.4;142.65;89;719;3963.51;6647.31
09/12/2022;124.4;245.42;142.16;88.73;720.3;3934.38;6677.64
12/12/2022;123.82;252.51;144.49;88.52;716.2;3990.56;6650.55
13/12/2022;125.64;256.92;145.47;88.93;726.7;4019.65;6744.98
14/12/2022;125.6;257.22;143.21;90.02;727.4;3995.32;6730.79
15/12/2022;121.89;249.01;136.5;88.93;701.6;3895.75;6522.77
16/12/2022;120.69;244.69;134.51;87.62;693.8;3852.36;6452.63
19/12/2022;121;240.45;132.37;88.76;687.3;3817.66;6473.29
20/12/2022;121.45;241.8;132.3;88.81;682.9;3821.62;6450.43
21/12/2022;123.18;244.43;135.45;91.09;691.5;3878.44;6580.24
22/12/2022;121.49;238.19;132.23;91.29;684;3822.39;6517.97
23/12/2022;121.55;238.73;131.86;90.98;673.8;3844.82;6504.9
27/12/2022;121.75;236.96;130.03;90.41;690.2;3829.25;6550.66
28/12/2022;121.24;234.53;126.04;89.94;686.6;3783.22;6510.49
29/12/2022;122.45;241.01;129.61;90.98;696.5;3849.28;6573.47
30/12/2022;120.36;239.82;129.93;89.84;679.9;3839.5;6473.76
02/01/2023;122.73;;;91.68;694.1;;6594.57
03/01/2023;122.42;239.58;125.07;92.33;702.8;3824.14;6623.89
04/01/2023;125.71;229.1;126.36;92.27;738;3852.97;6776.43
05/01/2023;125.09;222.31;125.02;90.35;728.4;3808.1;6761.5
06/01/2023;128.44;224.93;129.62;91.12;748.8;3895.08;6860.95
09/01/2023;129.58;227.12;130.15;90.44;759.6;3892.09;6907.36
10/01/2023;128.82;228.85;130.73;90.07;756.3;3919.25;6869.14
11/01/2023;131.36;235.77;133.49;90.07;772.3;3969.61;6924.19
12/01/2023;130.42;238.51;133.41;90.3;773.7;3983.17;6975.68
13/01/2023;129.27;239.23;134.76;91.18;785.3;3999.09;7023.5
16/01/2023;131.11;;;91.85;792.7;;7043.31
17/01/2023;131.53;240.35;135.94;91.9;797.4;3990.97;7077.16
18/01/2023;131.2;235.81;135.21;91.33;801.9;3928.86;7083.39
19/01/2023;131.64;231.93;135.27;91.25;776.6;3898.85;6951.87
20/01/2023;131.67;240.22;137.87;90.73;782.8;3972.61;6995.99
23/01/2023;130.58;242.58;141.11;89.93;788.1;4019.81;7032.02
24/01/2023;131.53;242.04;142.53;89.38;794.8;4016.95;7050.48
25/01/2023;132.85;240.61;141.86;89.91;792.3;4016.22;7043.88
26/01/2023;133.95;248;143.96;89.72;801.6;4060.43;7095.99
27/01/2023;134.78;248.16;145.93;89.55;801;4070.56;7097.21
30/01/2023;134.4;242.71;143;89.79;798.8;4017.77;7082.01
31/01/2023;132.78;247.81;144.29;89.67;800;4076.6;7082.42
01/02/2023;132.42;252.75;145.43;88.7;795.5;4119.21;7077.11
02/02/2023;133.36;264.6;150.82;86.77;809.1;4179.76;7166.27
03/02/2023;132.11;258.35;154.5;85.14;829.4;4136.48;7233.94
06/02/2023;130.58;256.77;151.73;84.91;814.2;4111.08;7137.1
07/02/2023;131.24;267.56;154.65;87.29;807.4;4164;7132.35
08/02/2023;133.31;266.73;151.92;88.51;800.1;4117.86;7119.83
09/02/2023;132.02;263.62;150.87;89.2;809.2;4081.5;7188.36
10/02/2023;129.38;263.1;151.01;88.7;797.6;4090.46;7129.73
13/02/2023;131.56;271.32;153.85;87.65;810.3;4137.29;7208.59
14/02/2023;131.31;272.17;153.2;88.11;810.5;4136.13;7213.81
15/02/2023;132.53;269.32;155.33;88.64;822.6;4147.6;7300.86
16/02/2023;134.89;262.15;153.71;87.85;823.3;4090.41;7366.16
17/02/2023;135.84;258.06;152.55;89.1;818.4;4079.09;7347.72
20/02/2023;138.25;;;89.11;813.6;;7335.61
21/02/2023;137.2;252.67;148.48;89.45;808.9;3997.34;7308.65
22/02/2023;136.02;251.51;148.91;90.15;809.5;3991.05;7299.26
23/02/2023;135.07;254.77;149.4;90.11;809;4012.32;7317.43
24/02/2023;134.31;249.22;146.71;89.91;777.3;3970.04;7187.27
27/02/2023;137.82;250.16;147.92;90.55;794.8;3982.24;7295.55
28/02/2023;136.87;249.42;147.41;88.89;789;3970.15;7267.93
01/03/2023;135.75;246.27;145.31;88.35;792.2;3951.39;7234.25
02/03/2023;135.96;251.11;145.91;89.2;804.3;3981.35;7284.22
03/03/2023;136.69;255.29;151.03;89.18;815.1;4045.64;7348.12
06/03/2023;135.31;256.87;153.83;89.18;825;4048.42;7373.21
07/03/2023;136.18;254.15;151.6;89.96;816.1;3986.37;7339.27
08/03/2023;135.47;253.7;152.87;89.79;810.4;3992.01;7324.76
09/03/2023;136.67;252.32;150.59;89.88;805.2;3918.32;7315.88
10/03/2023;135.33;248.59;148.5;89.55;802.6;3861.59;7220.67
13/03/2023;133.18;253.92;150.47;88.03;781.7;3855.76;7011.5
14/03/2023;135.82;260.79;152.59;88.98;800.5;3919.29;7141.57
15/03/2023;133.71;265.44;152.99;89.77;774.7;3891.93;6885.71
16/03/2023;136.2;276.2;155.85;90.23;801.7;3960.28;7025.72
17/03/2023;133.84;279.43;155;89.8;787.3;3916.64;6925.4
20/03/2023;136.8;272.23;157.4;89.46;804.5;3951.57;7013.14
21/03/2023;136.38;273.78;159.28;90.18;806.7;4002.87;7112.91
22/03/2023;137.44;272.29;157.83;90.86;814.9;3936.97;7131.12
23/03/2023;137.58;277.66;158.93;95.84;820.8;3948.72;7139.25
24/03/2023;136;280.57;160.25;97.1;813.4;3970.99;7015.1
27/03/2023;136.24;276.38;158.28;98.44;817;3977.53;7078.27
28/03/2023;136.51;275.23;157.65;100;814.2;3971.27;7088.34
29/03/2023;137.36;280.51;160.77;101;822;4027.81;7186.99
30/03/2023;138.82;284.05;162.36;99.43;827;4050.83;7263.37
31/03/2023;140.18;288.3;164.9;100.24;844.4;4109.31;7322.39
03/04/2023;139.96;287.23;166.17;99.64;844.1;4124.51;7345.96
04/04/2023;140.4;287.18;165.63;99.6;851;4100.6;7344.96
05/04/2023;141.15;284.34;163.76;101.4;844.6;4090.38;7316.3
06/04/2023;143.67;291.6;164.66;102.44;829.1;4105.02;7324.75
10/04/2023;;289.39;162.03;;;4109.11;
11/04/2023;144.38;282.83;160.8;101.5;840.7;4108.94;7390.28
12/04/2023;144.53;283.49;160.1;101.84;836.6;4091.95;7396.94
13/04/2023;144.33;289.84;165.56;101.76;883.9;4146.22;7480.83
14/04/2023;144.05;286.14;165.21;102.04;892.8;4137.64;7519.61
17/04/2023;145.47;288.8;165.23;102.48;873.6;4151.32;7498.18
18/04/2023;146.22;288.37;166.47;101.38;877.5;4154.87;7533.63
19/04/2023;146.98;288.45;167.63;101.96;885;4154.52;7549.44
20/04/2023;147.55;286.11;166.65;101.5;896.5;4129.79;7538.71
21/04/2023;148.09;285.76;165.02;102.88;901.1;4133.52;7577
24/04/2023;148.44;281.77;165.33;102.82;902;4137.04;7573.86
25/04/2023;148.44;275.42;163.77;104.62;889.4;4071.63;7531.61
26/04/2023;146.16;295.37;163.76;102.5;875.4;4055.99;7466.66
27/04/2023;147.62;304.83;168.41;101.82;877.1;4135.35;7483.84
28/04/2023;148.35;307.26;169.68;100;871;4169.48;7491.5
01/05/2023;;305.56;169.59;;;4167.87;
02/05/2023;147.24;305.41;168.54;97.17;868.7;4119.58;7383.2
03/05/2023;148;304.4;167.45;97.91;879.2;4090.75;7403.83
04/05/2023;147.95;305.41;165.79;99.15;873.7;4061.22;7340.77
05/05/2023;148.55;310.65;173.57;101.56;876.9;4136.25;7432.93
08/05/2023;148.51;308.65;173.5;100.26;884.5;4138.12;7440.91
09/05/2023;148.64;307;171.77;100.84;880.4;4119.17;7397.17
10/05/2023;147.27;312.31;173.55;98.81;872.3;4137.64;7361.2
11/05/2023;147.93;310.11;173.75;99.16;887.6;4130.62;7381.78
12/05/2023;148.82;308.97;172.57;99.3;885.4;4124.08;7414.85
15/05/2023;145.96;309.46;172.07;99.68;881.1;4136.28;7418.21
16/05/2023;145.04;311.74;172.07;100.34;876;4109.9;7406.01
17/05/2023;145.09;314;172.69;98.86;874.4;4158.77;7399.44
18/05/2023;146.64;318.52;175.05;99.86;872.5;4198.05;7446.89
19/05/2023;148.11;318.34;175.16;101.62;874.3;4191.98;7491.96
22/05/2023;147.69;321.18;174.2;100.3;878.2;4192.63;7478.16
23/05/2023;145.45;315.26;171.56;101.1;834.2;4145.58;7378.71
24/05/2023;143.49;313.85;171.84;100.88;817.1;4115.24;7253.46
25/05/2023;143.4;325.92;172.99;98.5;823.4;4151.28;7229.27
26/05/2023;144.85;332.89;175.43;99.4;843.5;4205.45;7319.18
29/05/2023;145.15;;;98.95;840;;7303.81
30/05/2023;145.07;331.21;177.3;94.31;836;4205.52;7209.75
31/05/2023;142.4;328.39;177.25;94.88;813.9;4179.83;7098.7
01/06/2023;143.69;332.58;180.09;94.21;805.8;4221.02;7137.43
02/06/2023;144.89;335.4;180.95;94.98;830.9;4282.37;7270.69
05/06/2023;143.85;335.94;179.58;95.33;814;4273.79;7200.91
06/06/2023;143.44;333.68;179.21;96.37;812.3;4283.85;7209
07/06/2023;142.64;323.38;177.82;94.95;812.7;4267.52;7202.79
08/06/2023;142.45;325.26;180.57;95.44;818;4293.93;7222.15
09/06/2023;142.36;326.79;180.96;95.4;820;4298.86;7213.14
12/06/2023;143.6;331.85;183.79;95.02;834.8;4338.93;7250.35
13/06/2023;144.42;334.29;183.31;93.93;841.9;4369.01;7290.8
14/06/2023;145.07;337.34;183.95;93.98;850;4372.59;7328.53
15/06/2023;145.73;348.1;186.01;94.26;843.7;4425.84;7290.91
16/06/2023;152.67;342.33;184.92;95.66;868.6;4409.59;7388.65
19/06/2023;146.82;;;94.49;853.4;;7314.05
20/06/2023;146.84;338.05;185.01;97.97;846;4388.71;7294.17
21/06/2023;146.25;333.56;183.96;98.03;838.3;4365.69;7260.97
22/06/2023;145.45;339.71;187;97.62;839.2;4381.89;7203.28
23/06/2023;144.16;335.02;186.68;98.6;830.1;4348.33;7163.42
26/06/2023;145.2;328.6;185.27;97.84;835;4328.82;7184.35
27/06/2023;146.07;334.57;188.06;97.89;839.6;4378.41;7215.58
28/06/2023;147.73;335.85;189.25;98.84;849.7;4376.86;7286.32
29/06/2023;148.36;335.05;189.59;97.78;855;4396.44;7312.73
30/06/2023;149.27;340.54;193.97;98.2;863;4450.38;7400.06
03/07/2023;149.47;337.99;192.46;98.26;854.9;4455.59;7386.7
04/07/2023;148.45;;;97.73;856.7;;7369.93
05/07/2023;145.95;338.15;191.33;97.96;847.5;4446.82;7310.81
06/07/2023;140.95;341.27;191.81;95.03;816;4411.59;7082.29
07/07/2023;140.71;337.22;190.68;93.95;825.4;4398.95;7111.88
10/07/2023;141.76;331.83;188.61;94.31;830.9;4409.53;7143.69
11/07/2023;141.78;332.47;188.08;94.37;849.3;4439.26;7220.01
12/07/2023;144.38;337.2;189.77;93.64;866.7;4472.16;7333.01
13/07/2023;145.42;342.66;190.54;93.18;877.3;4510.04;7369.8
14/07/2023;146.24;345.24;190.69;93.7;892.3;4505.42;7374.54
17/07/2023;144.95;345.73;193.99;94.16;859;4522.79;7291.66
18/07/2023;144.95;359.49;193.73;95.94;859.3;4554.98;7319.18
19/07/2023;143.84;355.08;195.1;95.93;850.4;4565.72;7326.94
20/07/2023;145.82;346.87;193.13;98.26;854;4534.87;7384.91
21/07/2023;146.25;343.77;191.94;98.61;867.9;4536.34;7432.77
24/07/2023;146.16;345.11;192.75;98.17;857.6;4554.64;7427.31
25/07/2023;145.82;350.98;193.62;97.62;854;4567.46;7415.45
26/07/2023;143.84;337.77;194.5;96.41;810;4566.75;7315.07
27/07/2023;147.24;330.72;193.22;97.75;840.3;4537.41;7465.24
28/07/2023;148.82;338.37;195.83;94.96;841.2;4582.23;7476.47
31/07/2023;148.51;335.92;196.45;97.09;848.1;4588.96;7497.78
01/08/2023;147.29;336.34;195.6;96.58;829;4576.73;7406.08
02/08/2023;145.4;327.5;192.58;94.87;813.5;4513.39;7312.84
03/08/2023;143.55;326.66;191.17;92.22;811.2;4501.89;7260.53
04/08/2023;144.56;327.78;181.99;93.92;816;4478.03;7315.07
07/08/2023;145.11;330.11;178.85;94.27;817.4;4518.44;7319.76
08/08/2023;144.85;326.05;179.8;95.48;807.2;4499.38;7269.47
09/08/2023;146.02;322.23;178.19;96.59;807;4467.71;7322.04
10/08/2023;148.31;322.93;177.97;97.86;834.7;4468.83;7433.62
11/08/2023;146.93;321.01;177.79;97.07;820.4;4464.05;7340.19
14/08/2023;147.96;324.04;179.46;97.61;816.2;4489.72;7348.84
15/08/2023;146.89;321.86;177.45;96.93;804.1;4437.86;7267.7
16/08/2023;146.87;320.4;176.57;96.33;802.9;4404.33;7260.25
17/08/2023;146.09;316.88;174;97.67;785.1;4370.36;7191.74
18/08/2023;146.04;316.48;174.49;98;776.9;4369.71;7164.11
21/08/2023;145.49;321.88;175.84;98.65;783.9;4399.77;7198.06
22/08/2023;146.25;322.46;177.23;99.61;790.2;4387.55;7240.88
23/08/2023;147.13;327;181.12;98.97;790.4;4436.01;7246.62
24/08/2023;147.91;319.97;176.38;98.13;783.7;4376.31;7214.46
25/08/2023;148.04;322.98;178.61;98.71;785.3;4405.71;7229.6
28/08/2023;150.27;323.7;180.19;99.28;798.5;4433.31;7324.71
29/08/2023;150.47;328.41;184.12;99.67;810;4497.63;7373.43
30/08/2023;151.13;328.79;187.65;99.2;804;4514.87;7364.4
31/08/2023;151.69;327.76;187.87;98.64;782.2;4507.66;7316.7
01/09/2023;152.02;328.66;189.46;98.61;775.8;4515.77;7296.77
04/09/2023;151.33;;;98.03;772.6;;7279.51
05/09/2023;148.89;333.55;189.7;99.03;759.1;4496.83;7254.72
06/09/2023;149.69;332.88;182.91;98.24;731.5;4465.48;7194.09
07/09/2023;150.56;329.91;177.56;99.68;724.1;4451.14;7196.1
08/09/2023;150.44;334.27;178.18;100.34;740;4457.49;7240.77
11/09/2023;151.6;337.94;179.36;101.82;742.2;4487.46;7278.27
12/09/2023;150.09;331.77;176.3;101.68;734.4;4461.9;7252.88
13/09/2023;149.42;336.06;174.21;101.5;729.6;4467.44;7222.57
14/09/2023;150.91;338.7;175.74;102.42;742.6;4505.1;7308.67
15/09/2023;152.78;330.22;175.01;102.8;761.2;4450.32;7378.82
18/09/2023;149.4;329.06;177.97;101.68;742.5;4453.53;7276.14
19/09/2023;149.84;328.65;179.07;102.1;736.8;4443.95;7282.12
20/09/2023;147.42;320.77;175.49;103.8;736.7;4402.2;7330.79
21/09/2023;146;319.53;173.93;102.5;729.3;4330;7213.9
22/09/2023;145.95;317.01;174.79;102.1;732.3;4320.06;7184.82
25/09/2023;145.69;317.54;176.08;102.64;713.3;4337.44;7123.88
26/09/2023;144.64;312.14;171.96;102.78;703;4273.53;7074.02
27/09/2023;144.07;312.79;170.43;101.68;698.7;4274.51;7071.79
28/09/2023;145.4;313.64;170.69;100.76;706;4299.7;7116.24
29/09/2023;145.31;315.75;171.21;101.48;716.4;4288.05;7135.06
02/10/2023;142.98;321.8;173.75;101.82;714.9;4288.39;7068.16
03/10/2023;141.96;313.39;172.4;101.56;705.3;4229.45;6997.05
04/10/2023;142.35;318.95;173.66;101.82;712.5;4263.75;6996.73
05/10/2023;142.4;319.36;174.91;102.86;720.6;4258.19;6998.25
06/10/2023;143.49;327.26;177.49;102.2;729.7;4308.5;7060.15
09/10/2023;143.91;329.82;178.99;102.58;710.7;4335.66;7021.4
10/10/2023;147.04;328.39;178.39;102.68;733.5;4358.24;7162.43
11/10/2023;148.45;332.42;179.8;103.32;686.1;4376.95;7131.21
12/10/2023;148.71;331.16;180.71;103.98;675;4349.61;7104.53
13/10/2023;146.69;327.73;178.85;103.38;660.6;4327.78;7003.53
16/10/2023;146;332.64;178.72;103.88;667.1;4373.63;7022.19
17/10/2023;144.85;332.06;177.15;102.94;668.4;4373.2;7029.7
18/10/2023;143.02;330.11;175.84;101.36;667.7;4314.6;6965.99
19/10/2023;142.76;331.32;175.46;98.81;670.6;4278;6921.37
20/10/2023;138.75;326.67;172.88;98.83;664;4224.16;6816.22
23/10/2023;139.02;329.32;173;98.31;669.4;4217.04;6850.47
24/10/2023;139.84;330.53;173.44;98.94;681;4247.68;6893.65
25/10/2023;142.49;340.67;171.1;101.02;679.1;4186.77;6915.07
26/10/2023;144.16;327.89;166.89;100.46;668.4;4137.23;6888.96
27/10/2023;145.67;329.81;168.22;81.44;661.4;4117.37;6795.38
30/10/2023;145.25;337.31;170.29;84.14;671;4166.82;6825.07
31/10/2023;146.98;338.11;170.77;85.7;674.5;4193.8;6885.65
01/11/2023;148.05;346.07;173.97;86.85;675.3;4237.86;6932.63
02/11/2023;150;348.32;177.57;87.2;701.1;4317.78;7060.69
03/11/2023;148.35;352.8;176.65;85.35;702.8;4358.34;7047.5
06/11/2023;148.58;356.53;179.23;84.94;697.2;4365.98;7013.73
07/11/2023;147.82;360.53;181.82;84.42;697.5;4378.38;6986.23
08/11/2023;148.56;363.2;182.89;86.13;703.5;4382.78;7034.16
09/11/2023;151.02;360.69;182.41;86.08;714.4;4347.35;7113.66
10/11/2023;151.45;369.67;186.4;85.14;687.1;4415.24;7045.04
13/11/2023;152.42;366.68;184.8;85.29;688.5;4411.55;7087.06
14/11/2023;153.64;370.27;187.44;84.59;706.9;4495.7;7185.68
15/11/2023;152.75;369.67;188.01;83.65;719;4502.88;7209.61
16/11/2023;153.55;376.17;189.71;84.82;706.1;4508.24;7168.4
17/11/2023;154.78;369.85;189.69;85.89;711.6;4514.02;7233.91
20/11/2023;154.96;377.44;191.45;85.42;717.7;4547.38;7246.93
21/11/2023;155.98;373.07;190.64;85.34;704.1;4538.19;7229.45
22/11/2023;157.13;377.85;191.31;84.92;712.3;4556.62;7260.73
23/11/2023;157.22;;;86.24;711.6;;7277.93
24/11/2023;157.87;377.43;189.97;86.38;706.9;4559.34;7292.8
27/11/2023;157.98;378.61;189.79;86.63;697.3;4550.43;7265.49
28/11/2023;158.51;382.7;190.4;85.76;684.5;4554.89;7250.13
29/11/2023;157.96;378.85;189.37;84.87;690.5;4550.58;7267.64
30/11/2023;158;378.91;189.95;85.46;702.7;4567.8;7310.77
01/12/2023;157.45;374.51;191.24;85.78;699.2;4594.63;7346.15
04/12/2023;156.62;369.14;189.43;86.59;698.7;4569.78;7332.59
05/12/2023;158.58;372.52;193.42;86.4;713.2;4567.18;7386.99
06/12/2023;157.69;368.8;192.32;86.13;718.6;4549.34;7435.99
07/12/2023;158.09;370.95;194.27;85.1;715.6;4585.59;7428.52
08/12/2023;159.38;374.23;195.71;86.13;739.1;4604.37;7526.55
11/12/2023;160.56;371.3;193.18;87.8;740;4622.44;7551.53
12/12/2023;162.09;374.38;194.71;87.87;733.6;4643.7;7543.55
13/12/2023;162.76;374.37;197.96;88.54;734.5;4707.09;7531.22
